검색키워드,제목,추천,비추천,작성일,작성자,본문내용,댓글입력일,댓글내용,추천/반대
,,,,,,,2018-07-09 18:05:56,문재인 뿐만아니라 민주당 정의당 진보 세력들은 쓰레기중의 쓰레기입니다 겉만 번지르한 이중 인격자이고 어린아이와 같은 사고방식으로 세상을 바로 봅니다 어쩌면 초등학생들이 더 나을지도 모릅니다,5/0
,,,,,,,2018-07-09 16:55:39,문재인은 국가를 이끌 능력이 안된다. 집에 보내는 것이 마땅할 것이다. 문재인이 있는한 국민들의 고통은 더욱 심해질 것이다.,5/0
,,,,,,,2018-07-09 15:14:20,"민주당 원 을 가장한 자유한국당 의 수구 꼴통들의 짖 ..국민을 이간질 시켜서 무엇을 원하나 폭동과 내란을 원하나 ,경제 불안을 원하나 ,싫어도 어쩔수 없다 앞으로 잘해서 다음 정권에서 보수 들이 정권을 뺏어 가는 기회를 가져 보기 바란다 ..MB 와 GH 의 9년 동안 언론의 입에다 자갈을 물려 놓고 마음대로 정치를 하면서 막대한 국민의 혈새를 퍼 쳐먹은 자들은 국민들은 잊지 않고 있을 것이니 잘해야 할것이다 ....",1/0
탈원전,원자력발전 이용률 높여야,36,5,2018-07-09 09:09:05,naver - ***,"원자력발전 이용률 높여야 (노동의 내일을 여는 노동자 - 넷)
전기를 생산하는 공기업이 이익만 추구해서도 안 되지만 손실이 나서도 곤란하다. 그 손실이 곧 국민의 부담이고 국가의 부채이기 때문인데 이 손실의 발생원인이 탈 원전정책 추진으로 원전 이용률을 떨어뜨려 발생 된 것이라면 더 큰 문제다. 현재 원전 이용률이 55%다. 과거 70%를 훌쩍 뛰어넘어 세계 최고의 원전 이용률을 자랑했던 때와는 달리 원전 산업자체가 붕괴의 위기를 맞고 있다. 에너지자원 절대빈곤국으로 이를 극복하기 위해 원전을 도입했고 국가 산업발전과 국민생활 향상에 크게 기여한 것도 바로 원전을 포함한 전력산업의 견인력이었는데 그 견인줄을 끊어내려는 잘못된 전력정책으로 나라에 큰 손실을 입히고 있으니 안타깝고 답답한 노릇이다.
이용률 55%를 연탄에 비유하자면 100% 연소를 시키지 않고 절반만 연소시키고 난후 연탄재를 버리거나 쌓아두는 것이며, 화력을 집중해야 할 전장에서 포탄과 포약을 50%만 쓰고 버리는 그런 국가적 비효율과 낭비가 바로 이 원전이용률을 낮추어 발전하는 것이다. 문재인정부의 친환경 에너지전환정책의 방향은 틀린 것이아니나 그 방법이 옳지 못하다. 더 심각한 문제는 잘못된 방법 에너지전환정책에 대하여 아무런 비판의 목소리나 대안이 없고 무비판적이라는 점에서 전력산업은 그야말로 아주 큰 위기에 직면해 있다.
1959년 연구용원자로가 우리나라에 처음 도입(1995년 국산 연구용 원자로인‘하나로’추가)되었고 최초의 상업용 원전인 고리1호기 가 1978년 4월 최초 발전을 개시하였으며 금년 조기폐로를 결정한 월성 1호기를 제외하면 23기의 원전이 있다. 지난 6월 월성1호기를 가동하면 가동 할수록 손해가 난다는 한수원의 주장은 대단히 비합리적인데 그런 손해를 감수하고 왜 6천 억원규모의 수명연장 비용을 지불했는지에 대하여는 일언반구도 없다. 우리나라는 4세대 한국형표준원전을 운영하고 있는 나라며 원전 수출국이다. 원전 도입 반세기만에 이룬 쾌거며 어떤 나라도 불가능했던 것을 우리의 과학기술자들이 해낸 것이다.
원전은 불안하다고 하면서 폭발하면 원자폭탄이다는 교묘한 논리와 주장으로 탈핵운동을 전개하고 국민을 선동하는 사회운동가들이 있지만 59년 이후 지금까지 원전의 방사능 피폭에 의한 중대재해나 사망사고가 단 한건도 없다는 것은 무엇을 증명하는가? 같은 기간 연탄중독에 의한 사망자는 몇 명이며 자동차 사고 사망자는 또 몇명인가? 우리는 원전에 대하여 과학기술적 사고를 하지 않으면 안 된다. 자동차의 제동장치를 믿지 않고 어떻게 자동차를 운전 할 수 있나? 고속열차나 비행기의 안전성을 신뢰하지 않고 어떻게 그것들을 이용 할 수 있나?
필자는 원전의 효용성이나 안정성을 논하거나 탈원전 정부정책을 무조건 비판하고자 하는 것도 아니지만 원전의 이용률을 높여야 하는 이유를 설명하고 공감을 나누고자 여기까지 왔다. 아주 쉽게 설명드리자면 같은 량의 석탄과 우라늄으로 생산한 전력량을 비교해보면 원자력(우라늄)은 석탄의 2백 만배에 해당하는 전력을 얻를 수 있다. 이런 높은 경제성 때문에 원전이 필요한 것이며 추가적인 원전건설계획이 확정되어 있는 것이다. 어떤 이는 폐핵연료봉이나 중저준위 방사능폐기물 처리비용을 포함하면 경제적이지 않다는 주장을 하고 있지만 설계수명(약40년)운전기간 중의 발전으로 얻은 경제적 효과를 전혀 무시한 비합리적 논거며 원전반대를 위한 주장일 뿐이다.
한전의 적자확대 이대로 손을 놓고 있어서는 안 된다. 정부가 연료도입가 상승에 따른 적자라고 변명하고 있지만 원전이용률을 인위적으로 떨어드려서 발생된 적자다. 곧 원전의 발전비중을 줄인 결과다. 싼 전기를 생산해서 써도 되는데 비싼 전기를 구매해서 팔고 있으니 손실이 나지 않을 수 없다. 원전 이용률을 70%까지 올리면 이런 문제는 발생하지 않고 오히려 이익을 발생시켜 국민들에게 더 좋은 서비스를 제공 할 수 있는데 전기생산을 계획하고 제조해서 공급하는 주체들이 모두 입도 뻥끗 못하는 벙어리가 되었다.
원전 이용률이 낮으면 석탄과 LNG 발전으로 전기를 생산해야 하는데 발전원가나 판매단가가 비싸다. 연료도입단가가 올라 전기요금 인상요인이 있다고 하지만 배 밭에서 마늘을 캐자는 논리와 다름없고 신재생에너지의 확대도 여러 부작용과 기술적 문제로 제자리 걸음을 하고 있는 때 그 대안은 원전의 이용률 향상 뿐이란 점을 놓치면 한전의 재무구조는 더욱 불량해지고 국민에 대한 서비스의 질을 떨어지게 된다. 여름철 전기사용량이 많아 지는 때다. 전기를 아껴쓰는 지혜와 실천도 중요하다. 전력정책당국은 원전의 합리적 이용(에너지안보/경제와 환경적 측면/일자리와 대외수출 경쟁력/미세먼지 관리) 차원에서 원전의 이용률제고에 적극 나서주기 바란다. (새로 만들어야 하거나 없는 설비가 아니라 갖고 있는 설비를 제대로 잘 운영하는 것도 정부와 공기업의 책임이다)",2018-07-21 02:02:28,원자력 기술 세계최강 나라에서 아무 대안없이 공략대로만 시행하여 포기한다니... 앞으로의 우리국민들은 더 얼마나 고통의삶을 살아야할지참.. 걱정입니다.,0/0
,,,,,,,2018-07-12 10:38:47,대안도 없으면서 무조건 폐로하거나 정지시키는 이런 무식한 방법을 체택한 대한민국. 다가오는 폭영에 어찌 대응할런지.. 대기업 에너지 팔아줄려고 내놓은 정책은 아닌지~~,0/0
,,,,,,,2018-07-11 11:02:41,최근 화력발전가동률이 높아져 국내 미세먼지의 50%수준을 차지한다고 나오더군요.. 탈핵는 아닌것 같습니다.,0/0
,,,,,,,2018-07-09 21:26:15,"원자력 발전소 신출을 중단하면 우리나라 원전 기술도 함께 사라진다. 원전 학자, 공부하려는 학생도 사라진다. 그리고 원전을 수출할려면 우리나라는 원전을 중단하면서 수주하는 나라를 어떻게 설득한다 말인가. 나중에 에프터서비스나 원전 기계 부품 조달에 대하여도 의심할 것이다. 그리고 우리나라에 나타날 시급한 현실로서 한전이 적자로 돌아섰다는 데 전기세 폭탄이 나에게 돌아올까 봐 두렵다.",1/0
,,,,,,,2018-07-09 14:15:01,나라답게 만든다면서 이렇게 하는 것이 나라다운 겁니까 언론에 oecd국가 중 가정용은 최저 산업용은 중간이라고 전기요금 인상 밑밥을 깔고 있는 것 같은데요 서민들 잘 살게 해 준다면서. 이렇게 하면 안 되지요 자영업자들 지금 죽는다 소리 너무 많아요 살려주세요 위정자들 듣기 좋은글만 보고 탈원전등 심기 불편한 것에는 보지도 않는 그렇게는 하지 말았으면 합니다 부탁드립니다,2/0
,,,,,,,2018-07-09 13:40:33,"한국전력거래소의 전력거래운영시스템 (EMS)의 부실운영 및 한국형 - 전력거래운영시스템 (K-EMS) 개발 의혹에 대한 감사요구안이 2014년 2월 21일 제322회국회 임시회 산업통상자원위원회에 보고 되었습니다. 이는 매년 반복되는 전력위기(공급이 수요를 따라가지 못하는: 9.15대정전과 같은)가 정확한 수요예측을 하지 못해서 발생했다는 지적(2012년 6월 15일)에 따라 그 이유를 객관화하고 투명성을 확보하기 위한 것인데 EMS를 통해 전력계통을 운전하는 것이 아니라 전화를 이용하여 수동으로 급전을 하고 EMS에 대한 정보를 비공개로한 하는데 기인한 문제점때문이라는 것인데 참 답답한 분들이며 의혹만 제기해 놓고 결과가 없는데 대하여 우리나라 정치의 한계를 보는 것 같아 씁쓸합니다. EMS는 인공지능과 다름 없는 컴퓨터로 계통의 여러 상황을 고려하여 발전기 출력을 조정하는 것이며 현재 AGC(Automatic Generation Control)운전을 통해 자동적으로 발전기 출력이 조정되고 있습니다. 계통에서 수요가 늘거나 줄었을 때 전압과 주파수의 변화가 생기는데 발전기 부하를 이 계통에 추종시키면 발전기출력은 자동적으로 증감됩니다. 전화로 급전시시를 할 경우는 발전기의 가동과 정지 또는 계통사고로 인해 출력을 조정해야 하는 경우이며, EMS라 하여 발전기 기동 정지를 자동으로 해 줄 수는 없습니다. 만일 잘못된 신호를 보내 발전기를 정치시키거나 초과 공급 상태를 만들면 전체 계통이 불안정해지기 때문이고 잘못하면 발전기가 계통에서 탈조(분리)되는 대형 사고 발생의 위험이 있습니다. EMS는 미국의 IBM에서 최초로 개발했으며 운영은 세계의 표준이 된 것입니다. 이를 더 발전시켜 인공지능 EMS가 나와 인간의 생명을 다루는 의학과 생명공학 부분까지 확장되었고 우리나라의 경우 미국으로부터 이를 도입하여 질병 및 수술 등 수천 만 건의 의학적 분석자료가 축적되어 활용되고 있습니다. 주신 의견과 같이 비리가 있거나 활용되지 못해 예산이 낭비되어서는 안 됩니다. 이와 별개로 EMS운영에 관한 정보 공개여부는 그 효용성이나 보안측면에서 공개 할 수 있는 부분이 아니며, EMS운영의 결과가 전력거래요금에 즉각 반영된다는 점에서도 어떤 특정기업이나 단체에 이익을 주는 것은 아닙니다. 원전의 이용률 향상은 바로 지금 필요한 시기입니다. 정책은 수정하면 되고 바람처럼 사라질 수 있지만 원전의 설비와 기술은 그렇지 않습니다. 주신 의견 소중하게 생각합니다. 그리고 EMS와 원전이용률제고의 문제는 같습니다. 왜냐하면 EMS(EMS(Energy Management System)의 기능이 전력계통의 상태를 추정하여 계통 운전의 안전성, 신뢰성 및 경제성을 고려하여 각 발전기의 출력을 제어하는 컴퓨터 시스템이기 때문입니다.",1/0
,,,,,,,2018-07-09 11:53:29,"님의 말대로 21%가 여유 가동능력으로 지적하신 걸로 알겠습니다. 문제는 왓슨 프로그램을 정확하게 돌리고 있는지 그리고 그것을 분석 검증 가능한지 대체 얼마나 된지 궁금하지 않을 수 없습니다....그리고 낭비적 소모가 소비자에서 그리고 전력계통에서 발생하는 정도가 어느 정도 인지 파악된 것 있으면 확인 해보시고,,,,, 전기소비 대비 생산과 공급의 최적화가 현재 어느 정도 인지 파악 해 보심이 먼저 일 것 같습니다. 예를들면, 수돗물은 생산후 노후 관로를 통해 버려지는 량이 엄청 높습니다.... 전기 역시 비슷하다고 레포트를 본적 있는 것 같습니다.",0/0
,,,,,,,2018-07-09 10:38:46,"원자력 이용률만 문제인가요? 원전 자체를 폐기하자는 정책이 문제지요. 앞으로 전기차, 전기오토바이, 전기자전거 시대가 도래 할게 뻔한데 그때 모자라는 전기 어떻게 하려고 이러나? 큰일 났네. 전기세 열배는 더 오를걸...원자력 발전의 원동력인 고급 기술, 인력은 한번 망가지면 그것 복구하는데 수십년 걸린다. 지금은 원자로 수출국으로 대단한 기술을 보유한 나라에서 뭣때문에 그 기술을 포기하고 하향조정 하려는 거냐? 대통령 한사람의 결심이 만백성의 생각보다 우월한 것이라 생각하는 좌파는 가라.",4/0
,,,,,,,2018-07-09 10:03:21,현재 우리나라 예비소비전력은 여유가 있습니다.....이말은 원자력이 불요하다는 말이기도 하고 과거 건설업체와 산업부가 짬짜미가 되어 원자력 발전소를 짓는데 있어서 왓슨프로그램을 하향식으로 고의적으로 데이타를 입력하여 형식적 이고 고의적으로 필요성을 언급 하였지요 본래 왓슨프로그램은 각 발전소의 현장에서 발전능력과 효율성에 대한 데이타를 입력하면 그것들이 모여서 예상 소비전력을 전망하고 발전소에 가동 수준을 하달하는 시스템인데 본 프로그램을 반대로 운영하는 정말 어처구니 없는 짓을 저질러 국민의 세금을 건설업체에 몰아주었는데 현재는 왓슨 프로그램을 제대로 운영하고 있는지 부터 확인 해 보세요,1/1
탈원전,반 핵과 탈원전은 완전히 다른 것이다.,7,1,2018-07-07 22:47:10,naver - ***,"반 핵과 탈원전은 완전히 다른 것이다. (노동의 내일을 여는 노동자 - 넷)
원자력 발전소의 원자로 안전관리를 철저히 하여 그 수명을 80년까지 늘이겠다는 세계 원전보유국들의 기술innovation과 경쟁이 치열하다. 수명연장이 왜 필요하며 그 성공가능성이 매우 큰 이유는 기저부하로서 전기공급의 안정성과 원료가격대비 출력의 각격이 저렴한 경제적 효율성 그리고 탄소를 전혀 배출하지 않는 친환경에너지로서 원자력 발전이 갖고 있는 장점과 우수성 때문이다.
우리나라의 에너지 자급율은 얼마인가? 일본에 이어 세계 최하위다. 에너지 자급률이 낮을 수록 원전비중이 높다는 것은 전 세계의 일반적 경향이며 이미 잘 알려진 사실이다. 최근 일본이 제5차 전원기본계획을 확정했다. 원전에 가장 중요한 것은 사회적 신뢰를 회복하는 것이며, 경제산업경쟁력 강화와 연계시켜야 한다는 것을 분명히 하고 있는데 탈석탄화 > 탈석유화 > 탈탄소화 에너지전환의 3대 메가트랜드로 가고 있으며 동북지역대지진과 쓰나미에 의한 후쿠시마 원전사고에도 불구하고 최근 원전 재가동을 결정했고, 현재 원전의 발전비중 2%에서 2030년까지 최대 22%까지 늘리며 중단되었던 원전 걸설도 재추진 하기로 결정하는 등 전력정책에 큰 변화가 있었다.
6월 에너지수입동향에 따르면 원유 도입단가는 전년 동월 대비 19.5% 상승한 배럴당 64.8 달러, LNG는 19.8% 상승한 톤당 490.3 달러, 유연탄은 8.2% 상승한 톤당 119.5 달러를 기록했다. 국내 원전 이용률은 연간 기준 54.4%로 저하되었으며, 이는 정기검사 및 계획정비공사 등로로 정지된 발전기가 있었지만 탈원전 정부의 전력방침에 따라 발전량을 줄였기 때문이다. (이용룔= 발전소의 전력 생산 능력 대비 실제 전력 생산량의 비율) 다른 전원의 발전기가 많이 가동되었음을 뜻하는 것이며 대부분 석탄 및 LNG발전소의 발전기 발전량이 늘었다는 것을 의미하는데 100% 수입한 석탄과 LNG 수입단가 상승분은 전기요금에 단 돈 1원도 반영되지 않았고 한전의 적자는 지난해 4분기와 금년 1분기 연결기준 각가 1294억원과 1276억원의 영업손실을 냈고 지난해 4분기에 1조3468억원의 당기순손실과 금년 1분기 2504억원의 당시순손실이 발생하여 4분기 영업손실은 지난해를 넘어 설 것으로 예상된다.
전기 1Kwh를 생산하는데 금년 1분기를 기준으로 원자력은 66원, 석탄은 90원, LNG는 125원이 들어간다. 연료를 선택해 사용 할 수 자동차를 갖고 있는데 비싼연료만 고집하면 누가 손해가 날 것인가는 자명한 일이다. 여기에 운전 가능한 원전을 조기 폐로(영구정지)시켰고(한국의 원전 원자로 설계수명 및 가동 연한 원칙은 40년이지만, 원자력 안전위원회의 허가로 이를 연장할 수 있다.) 대체 전력을 석탄과 LNG로 대신하고 있으니 아무리 전기요금을 올리지 않겠다고 하더라도 언젠가는 결국 그 부담이 국민에게 돌아 올 것은 분영한 일인데 누가 이런 전력정책을 옳다고 할 수 있는가? 더구나 LNG발전소를 갖고 있는 민간 발전사업자들은 원료가격이 올라 발전을 하면 할 수록 적자가 나는 구조라고 하니 이 문제는 또 어찌 할 것인가?
전세계 500여기 이상의 원전이 30년을 넘게 사용한 노후원전이다. 중국은 현재 38기의 원전을 가동중이고 20기의 원전을 추가 건설 할 예정이다. 사우디는 총사업비 100조원이 넘는 원전건설을 계획하고 있는데 우리의 기술은 어디다 팔 것이며 국부는 또 누가 만들것인가? 또한 최근 일본 고등법원에서 원전의 위험성을 사회적 통념상 무시 할 수 있다는 판결을 내렸다. 지진에는 안전(사고 0)했으나 쓰나미(물)에 취약 했던 후쿠시마원전사고이후 원전의 재가동을 결정하면서 내린 결론이다.
우리나라 원자력 관련법 및 원자로시설 등의 기술기준에 관한 규칙 등은 원전의 안전성과 신뢰성을 믿을 만한 수준에서 원전 전문가들이 만든 것이다. 가장 값싸고 친환경적이며 안전한 원자력이란 것이다. 노후원전의 수명연장과 관련된 기술 또한 우리가 세계에 자랑할 만한 기술이다. 수 백 조원 대의 수명연장 시장을 포기 할 것인가? 파리협정 우니나라 온실가스 배출감축 목표를 달성하려면 원전은 필수다. 태양광 발전의 문제점도 다시 짚어보아야 하며, 산림을 훼손하지 않는 도시형 태양광발전시설의 확충에도 힘서야 한다. 태양광으로 산림을 잃고 수상태양광이나 풍력발전으로 농사가 안되며 물고기도 잡히지 않는다는 농어업인들의 불만과 전력연계 불안정 기술적 문제와 함께 시간대별 계절별 자연환경의 변화에 따라 출력이 변동되는 사정도 고려하지 않으면 안 된다.
반핵과 탈원전은 다르며 '반핵은 우리가 살고자 하는 것이며, 탈 원전은 우리가 죽고자 하는 행위와 다름 없다.' 이쯤에서 탈 원전정책의 전면적 수정이 필요하며 값싸고 질 좋으며 안전하고 안정적이며 풍부한 전력을 전국민들이 안심하고 사용 할 수 있도록 해야 한다.",2018-07-08 20:04:54,"그럼 원전에서 전기 1Kwh 생산원가와 폐기물 비용을 포함할 때 원가를 알려주시고 원자로에 핵연료봉을 장전하고 있음에도 폐기비용때문에 발전을 하지 않는 이유좀 알려주세요. 어떻게 과학을 정치 이념적인 측면에서 보고 접근하고 있는지 이해가 안되며, 이를 포화시켜 좌우 임계점에 두려고 하는지 모르겠습니다. 의학을 주술로 보는 시각과 같은 것인데 이렇게 하고서도 생명 귀중한지는 어찌알겠습니까? 또한 원전비리 때문에 탈원전을 해야한다는 귀하의 의견에 동의 할 수 없습니다. 비리를 막을 궁리를 해야지 빈대잡겠다고 초가삼간을 다 태웁니까? 이런방식의 토론은 달갑지 않습니다.",2/0
,,,,,,,2018-07-08 19:22:04,원전의 단가는 님의 말씀과 같지 않습니다. 장기간 폐기물 처리비용이 포함되지 않은 과거어용 원자력 단체의 자료 입니다. 문제는 또 그 자료들을 과거 건설업체와 짬짜미 하고 비리 공무원과 손잡고 산출한 것으로 알고 있습니다. 자료의 객관성은 자신이 생각하는 것만 끌어다 쓰는 것이 아니지요......,0/0
,,,,,,,2018-07-08 11:34:52,찬성합니다. 설익은 말과 과거 정권의 치적 지우기에 얽매이지 말고 현재 무엇이 민생과 국익에 도움이 되는 것인가에 대해 깊히 고민해야 할 것입니다. 정치인들이 자신의 이익을 위해 이념공방에만 집중하다 임진왜란을 겪었고 나라를 잃는 잊어서는 안되는 치욕의 역사를 우리는 가지고 있습니다. 탈원전이 중요한게 아니라 이 나라를 이지경으로 만든 국회의원들을 다 없애는게 먼저 아닐까요?,1/0
탈원전,文통령님 경제 점수는?,21,0,2018-07-02 17:59:39,facebook - ***,"文통령님 정책이 코스닥 활성화 인데 오늘 코스피 코스닥 연중최저점을 만들었습니다 :)
또한 청년실업 정책도 문제도 최악입니다 :)
미국이 금리 인상을 한 지금 우리나라는 금리를 인상하지 못하였고 그결과 금리 역전이라는 현상과 외국인 자본의 유출이 계속 이루어지고 있습니다.
엎친데 덮친격으로 국제 무역전쟁 및 관세전쟁에 대한 이슈로 경제가 더욱 악화되고 있습니다.
그러는데 나라에서는 경제적인 어떠한 대책도 나오지 않고 있습니다.
뉴스를 통해본 나라님들의 하는 일은 대북 관련해서만 열심히 일하는거 같습니다.
통일은 먼 훗날 꼭 이루어저야 한다고 생각하고,
남북 경협이 이루지면 경제에 엄청난 도움이 된다고 생각합니다.
하지만 지금 당장 서민들은 너무 힘듭니다.
갈수록 미세먼지는 심해지고 날씨는 더워지고 있습니다.
그러면 저희 같은 서민들은 창문 다 닫고 더위에 에어컨도 못 틀고 매일 숨막히게 더운 방에서 잠을 잘 수 밖에 없습니다.
미세먼지와 관련해 탈원전정책또한 너무도 좋은 정책이라고 생각합니다.
하지만 탈원전으로 인한 전기료 인상으로 오는 서민들의 부담 또한 생각해 주셨으면 감사하겠습니다.
모든 정책은 긍정적인 면과 부정적인 면이 있겠지만
장기적으로는 긍정적인 면을 보고 정책을 펼처가고
현실적으로 단기적으로는 그 이면에 있는 부정적인 면에 대한 대책을 정확히 제시해 주면서 정책을 이끌어 가주셨으면 좋겠습니다.
정말 文통령님 정말 존경합니다.
하지만 경제면에서는 저는 0점을 드리고 싶습니다.
제발 살려주세요.",2020-06-20 12:27:17,바로 바로 바로 마이너스 0점~!!! 여튼간 존나 재수없는 문죄인 ㅗㅗㅗ 하루 빨리 뒤졌음 아주 아주 행복하고 좋겠네~// 멍청하구 무능한 놈들 빨리 뒤져라 ㅗㅗㅗㅗ,0/0
,,,,,,,2018-07-25 11:23:13,역대 최악의 무능한 정부. 적폐말고는 아무것도 모름. 그냥 비영리 사회단체를 만들어서 거기 계시지 왜 .... 그저 한숨만..,0/0
,,,,,,,2018-07-23 12:06:23,소득의 증대로 경기를 활성화 시키고 최저 임금도 올리겠다는데...지금 뭐 하는지 모르겠네요...저도 문빠지만 요사이 주식 시장을 보면 다시는 안 찍을 것 같네요 적폐 청산도 좋지만....주식 경기도 활성화 되야 소비도 활성화 되는거지...주식 시장을 무시하는 정책은 뭔지 모르겠네요 주식 시장도 활성화 시켜 주세요 지금 엄청 위기입니다.,0/0
,,,,,,,2018-07-08 11:37:47,민심이반으로 전 정권이 촛불혁명에 의해 무너진 것을 기억해야합니다. 정치적 치적만을 고집하고 민생을 외면한다면 이 정권 역시 촛불혁명에 의해 무너지게 될 것입니다. 잘못된 정책으로 인해 이제 국민들은 점점 분노의 한계점에 다다르고 있다는 것을 기어해야 합니다.,2/0
,,,,,,,2018-07-04 19:38:44,이대로 살빠에 한강가서 뛰어내리는게 좋을듯,2/0
,,,,,,,2018-07-04 19:14:27,0점드립니다,1/0
,,,,,,,2018-07-04 19:13:52,장난하냐 문재앙아,2/0
,,,,,,,2018-07-03 18:32:19,경제 점수는 역대 정부 중 최악이라 본다.ㅠ 원래 곳간에서 인심 나는 법입니다. 무조건 쓸어 버리는 게 과연 상책이고...최선인지.ㅠ 그럼 상생은 뭔 소린지.ㅠ세계경제가 어렵다면 이해가 간다..멀쩡한 자영업자들 실업자 만든다고 정부가 열심히다. 과로사 할까 걱정이다.,3/0
,,,,,,,2018-07-02 21:53:16,코스피 지수ㅠ 진짜 한강 가고싶네,4/0
,,,,,,,2018-07-02 21:19:08,저는 올해경제성장의 100프로 봅니다 만우너시대도왓고 건설및 노도의 시대가 온만큼이나 너마도 절실한 가정에서말입니다 여러모 로 1년동안의 기반의 터잡으셧으니 이제는 앞으로 성장할길반 남으셧다고보니다,0/0
,,,,,,,2018-07-02 20:43:47,대북관계만 잘되면 모든게 덮어질 줄 알았겠지만 천만의 말씀. 그거보다 국민이 잘먹고 잘사는게 훠얼씬 먼저라네.,5/0
,,,,,,,2018-07-02 20:40:25,너무둥글게하셔셔100점,0/0
,,,,,,,2018-07-02 20:08:57,여기저기 터진 둑 때우고 고치느라 바쁘다 바빠 ...,1/0
,,,,,,,2018-07-02 18:10:51,북한 신경쓰지말고 우리나라 국민생각좀해라,5/0
,,,,,,,2018-07-02 18:09:57,최악이다 진짜 죽고싶을정도다 취업은안되고 집에서 밥먹고살기에는 눈치보이고,3/0
탈원전,문재인 님 싫어요,18,0,2018-06-06 21:08:48,naver - ***,"핵폭탄보다 더 무서운 게
한 가정의 경제가 무너지는 것이고
경제가 무너지니 가정파탄 이어집니다
최저임금상승, 체감을 못느끼겠어요
국민의 90%가 수혜를 받는다고 대통령께서 말씀하시는데요
그 근거가 무엇인지 궁금하네요
최저임금보다 더 빠르게 물가는 상승하고
개발도상국 베트남처럼 물가상승률이 최고치를 경신하고 있어요
집없는 서민은 물가상승에 따른 부동산 가격이 상승할까봐 안절부절입니다
탈원전으로 철강 반도체 폴리실리콘 등 생산원가 40% 차지하는
전기세인상으로 기업의 경쟁력은 떨어지고 물가는 상승하는 부담을 안게 되었습니다
독일이 탈원전 하고 국경을 마주보고 있는 프랑스에 전기를 수입해 산업성장을 이룩할 수 있지만
우리나라는 북한과 국경을 접하고 있고 불도 못 켜는 북한인데 전기수입은 엄두도 못내겠네요
소득주도성장, 탈원전 같은 아마츄어적인 정책을 난발하지 마시고,
경제를 살려 언제나 일할 수 있는, 국민이 행복한 나라를 좀 만들어 주세요",2018-06-08 12:24:54,경제는 하루 아침에 만들어지는 것이 아닙니다 범죄자 박근혜 이명박이가 만들어 낸 경제가 지금에 와서 그 결과를 빗어내고 있는 것을 모르고 있나요,0/1
,,,,,,,2018-06-07 09:10:40,똑똑하다 억울한게 많아도 아는게 없어서 따지지 못하지만 현정부 정말 한쪽만 보고 간다 대통령이 문제겠는가? 전문분야 보좌관들이 문제겠지 얼마나 고생하고 만든 정책일까? 그러나 서민에겐 고통일뿐,0/0
탈원전,문재인 님 싫어요,17,1,2018-06-05 20:55:05,naver - ***,"핵폭탄보다 더 무서운 게
한 가정의 경제가 무너지는 것이고
경제가 무너지니 가정파탄 이어집니다
최저임금상승, 체감을 못느끼겠어요
국민의 90%가 수혜를 받는다고 대통령께서 말씀하시는데요
그 근거가 무엇인지 궁금하네요
최저임금보다 더 빠르게 물가는 상승하고
개발도상국 베트남처럼 물가상승률이 최고치를 경신하고 있어요
집없는 서민은 물가상승에 따른 부동산 가격이 상승할까봐 안절부절입니다
탈원전으로 철강 반도체 폴리실리콘 등 생산원가 40% 차지하는
전기세인상으로 기업의 경쟁력은 떨어지고 물가는 상승하는 부담을 안게 되었습니다
독일이 탈원전 하고 국경을 마주보고 있는 프랑스에 전기를 수입해 산업성장을 이룩할 수 있지만
우리나라는 북한과 국경을 접하고 있고 불도 못 켜는 북한인데 전기수입은 엄두도 못내겠네요
소득주도성장, 탈원전 같은 아마츄어적인 정책을 난발하지 마시고,
경제를 살려 언제나 일할 수 있는, 국민이 행복한 나라를 좀 만들어 주세요",2018-06-06 07:46:34,북한에 모든걸 퍼주기바븐데 우리경제 살릴틈이나 있겠어요? ㅎㅎ 문재인대통령은 경제의 경자도 모르는거 같아요..ㅎㅎ,0/0
,,,,,,,2018-06-05 22:45:49,우리들 잘못이에요. 국회 라는 이름으로 국고을 탕진하고 국회의원이라 명함으로 법을 만들고 국민을 피박하고 국민들 세금을 자기자신과 가족을 위해서만 사용하는 그런 국회의원들을 뽑아 놓으니 이런 현상이 일어나요. 잘듣고 잘보고 나라일 잘할 사람 뽑으면 일런일이 아마도 안생기지 안을가 생각합니다. 정당을 떠나서 대한민국에 필요한 사람을 일할수 있게 하는것이 우리가 가진 한표라고 생각 합니다.,1/0
