검색키워드,제목,추천,비추천,작성일,작성자,본문내용,댓글입력일,댓글내용,추천/반대
,,,,,,,2018-04-08 08:23:54,전국민을 우롱하고 앞으론 전재산을 기부한다?사탕발림하고 뒤로는 과연 얼마를 더 사리사욕을 채웠을까?! 한나라의 수장으로 국민의 눈과귀막고 뒤통수치는 행위가 과연 옳은일인가? 전국민을 상대로 사기친 희대의 사기꾼이지요!! 그이름 이명박 박근혜 두분 다 법정최고형과 함께 비리로 축적한 재산을 빠른시일내로 환수해야 마땅하다 생각함,2/0
,,,,,,,2018-04-08 08:21:33,당신이 어릴때 강도가 당신집에 들어와 아버지를 죽이고 엄마와 함께 살면서 당신에게 잘해 줬다고 훌륭한 아버지라 하겠는가?,1/0
원전,[긴급 제안] 쓰레기 대란 어찌해야 하나 (노동의 내일을 여는 노동자 - 넷),9,0,2018-04-05 18:57:33,naver - ***,"쓰레기 대란 어찌해야 하나
스티로폴과 비닐 수입을 중단한 중국만 탓 하고 있을 수 많은 없다. 국내 재활용 쓰레기 수집업자들의 애로나 고충 그리고 배출 가정에 처리비용의 부담을 요구하는 것도 이해가 된다. 충분히 이런 사태의 사전 예측이 가능했고 이를 예방하기 위한 대책마련에 적극적으로 나서야 했던 환경부가 뒷북을 치며 야단 법석을 떠는 것은 국민을 우롱하고 기만하는 것이다. 대통령은 환경부장관에게 엄중한 경고조치를 취해주길 바란다. 임기응변하는 근시안적인 정책이 큰 사고를 치고 말았다. 수습책도 없어 보인다. 수집업자에게 처리비용을 더 올려 준다고 한들 근본적인 폐기물 처리가 불가능하다. '누가 수거'해가고 '어느 곳에서 재활용 할 것이며 또 '버릴 장소는' 제대로 있는가 하는 매우 급박한 현실적 문제로 중앙정부와 지자체 공동대책 수립과 협업이 절대필요한 사안이다.
환경부가 여전히 현실 파악을 하지 못하고 거짓말을 하고 있다. 예전 방식대로 배출해도 괜찮다. 종전과 같은 방법으로 다 수거해 가기로 수거업체들과 합의됐다지만 일부는 맞고 일부는 틀리다. 지금까지는 스티로폴과 플라스틱 페트병 비닐 모두를 버릴 수 있었지만 이제 그 중 일부는 반드시 쓰레기 종량제 봉투에 담아서 버려야 한다. 재활용 불가 수집거부 쓰레기로 분리되었기 때문인데 지금처럼 가정에서분리 배출시킨 량도 어마어마 할 뿐만 아니라 앞으로 친환경 소재로 제작된 봉투나 용기의 공급 특별한 대안이 없을 경우 지속적으로 늘어나 처리가 곤란해진다.
수거업체 비용의 일부를 정부에서 보전해 주는 방식은 산업폐기물이나 마찬가지인 이들 쓰레기 소재를 소각처리시키거나 매립시키는 비용인데 구체적 대안과 방법을 강구하지 않고 시행하면 유독성 발암물질의 배출과 생태 환경에 대단히 큰 문제를 야기 시킬 수 있어 신중함이 요구된다. 지금도 지방 하천변이나 후미진 동네 구석에 마구 버려진 산업폐기물의 양도 적지 않다. 누가 버렸겠는가? 결국 처리 비용을 아끼려고 양심을 버린 것이다. 국토를 쓰레기 천국으로 만들지 않으려면 업체가 수집해 간 재활용 쓰레기가 어디서 어떻게 처리되는지 꼭 확인하고 처리량 만큼 경비를 보전해 주는 방식으로 가야 맞다. 그리고 종량제 봉투에 담아야 할 처리량이 늘어나는 만큼 정부 종합대책이 마련되기 전 까지는 해당 시도와 자치 군구에서 일반 가정에 적량의 종량제 봉투 무상지급을 추진해야 한다.
윗 글을 다시 3가지로 요약드리자면
첫째, 중앙정부와 지자체 공동대책 수립과 협업
둘째, 봉투 및 용기의 친 환경 재 활용 소재 개발
셋째, 대책 마련될 때까지 종량제봉투 무상지급 등이다
그리고 비닐봉투와 스티로폴 그리고 페트병 제작 공급 등으로 환경문제를 야기시키는 행위에 있어서도 규제 방안을 강구하는 것도 배출량을 줄일 수 있는 방법이 될 수 있다. 또한 앞으로 발생 가능한 문제로 다음과 같은 부분에 대해서도 정부가 관심을 갖고 환경정책을 추진해 주기 바란다.
환경 친화적 쓰레기 분리 수거 자원화정책 중단
산업 폐기물 토양오염 수도권 매립지 반입 거부
매립지 포화기간 단축 새로운 대체 매립지 조성
생활쓰레기 봉투 구입에 따른 국민 비용의 증가
재활용 쓰레기 배출규제로 인한 국민 불편 초래
또한 폐비닐, 스티로폴, 페트병 등을 녹이거나 고열압축하여 고형화시켜 방음재나 보온재로 활용하고 농수산 재료로 활용하는 방안도 연구가 필요하다. 향후 각 시도별로 이러한 시설의 설치가 불가피하며 미리 미리 대비하는 것이 정부가 해야 할 일이다. 일자리도 이런 부분에서 나오고 산업폐기물 관리에 관한 기준도 변경해야 한다. 소각처리와 매립 방식은 영구적인 환경재앙을 일으킬 수 있으며 원전 폐기물에 버금가는 후처리비용이 발생할 수 있다는 측면에서 절대로 쓰면 안 되는 하책 중의 하책임을 꼭 기억해 주기 바란다.",2018-04-05 19:29:02,저도 시민 이지만 1차는 시민들의 문제 쓰레기를 이거 저거 막 묶어서 버리다 보니까 결군 불리를 해도 재 활용을 못 하게 되는 것이고 결군 땅 속에 들어 가는거죠,0/0
,,,,,,,2018-04-05 19:27:00,패 비닐 .스치로폴.. 이런 일이 생길줄 생각도 못했다.... << 인공지능 로봇이나 전쟁 무기 만들 시간에 이런 걸 연구 했어야.... 개놈들..,0/0
원전,일자리 쇼통그만하세요,11,2,2018-04-05 17:52:51,naver - ***,"일자리 창출한다고 취임하자마자 집무실에 떡하니 대형 LCD 전광판 만들고, 공무원 늘린다고 추경이고 뭐고 역대 정부 능가하게 세금 들이 붓고, 인천공항공사 비정규직을 정규직 전환한다고 쇼하고, 계약직 정규직 교사 전환 한다하고, 최저임금 인상하고, 법인세 올려서 기업들 번 만큼 거두고, 중소기업 취업 20대들 10년일한 경력자 보다 더 받게 해준다하고, 탈원전/탈석탄해서 신재생 에너지 일자리 창출한다하고, 소상공인들 알바비 지원해준다고 하고 초 울트라 쇼통하고 6개 고용위기지역이라? 문통쇼통과더불어터진당 네이버에서 찾았지",2018-04-05 23:10:28,꺼져라,0/1
,,,,,,,2018-04-05 21:41:49,비정규직과 정규직차별은 강성노조가 만든 적페입니다 !,1/0
,,,,,,,2018-04-05 18:12:26,보여주기식 쇼 정권 맞아요,3/0
,,,,,,,2018-04-05 18:09:08,시장 순리에 맡기면 잘 돌아갈텐데요. 일자리도 늘어나고 에전처럼 정규직이나 비정규직 차별도 없고 비정규직과 정규직차별은 강성노조가 만든 적페입니다,2/0
,,,,,,,2018-04-05 18:06:37,"이웃나라 일본은 청년들 못구해서 난리, 청년들 회사 떠날까봐 회사가 안절부절이랍니다",2/0
원전,이명박 전 대통령님!! 만수무강 하시옵소서!,5,11,2018-04-03 06:33:11,facebook - ***,"가난한 서민의 아들로 태어나,
셀러리맨에서 현대건설 회장으로 서울시장에서 태통령으로,
기적같은 화려한 경력 발자취를 남긴 이명박 전 대통령의,
오늘날 감옥속 옥중 모습을 보면 참으로 안타갑다.
청계천 복원, 버스전용노선 , FTA, 4대강사업,아랍 에미레이트 원전수주,
평창 동계올림픽,미쇠고기수입,롯데빌딩,청계천광장,
그의 치적공적 업적은 역대정권 그 어느 지도자 보다 타의 추종을 불허한다.
뭐가뭔지 모를 숱한 죄목을 메스콤이 도배하지만,
박근혜 최순실 악녀 처단 외쳣던 국민 분노 민심은,
이명박 전 대통령 감옥행에 대하여는 찾아 볼길없다.
죄를 지엇다면 지위고하 막론 물론 처벌 받는것은 맞다.
그러나 대한민국 정치인 가운데 이명박 전 대통령에게,
돌을 던질수 잇는 청념한 정치인들이 몇명이나 될가?
솔직히 털어서 먼지나지 않는 인간 없다.
수구좌파들의 이명박 전 대통령 가족 모두를 총 망나한,
집중 여론몰이 공개 인민재판 공개처형 모습이 살벌하고 걱정된다.
너무 잔혹하고 잔인하다!
수구좌파들이 아무리 이명박 전 대통령이 미워도,
개인적 인신공격 중상모략 언어폭행을 삼가하는 것이 좋지않을가?
그 누구던 과와 공이 잇다.
이명박 전 대통령 인생 발자취를 보면 과 보다 공이 많은것 같다.
청계천에서 즐거움 찾아보지 않은 대한민국 국민이 어디잇겟는가?
죄는 미워하데 사람은 미워하지 말라 는 말이잇다.
니곰수니 주진우등 수구좌파 아이들은,
너무 이명박 전 대통령을 언행으로 잔인하게 폭행하고 짓밝지 않앗으면 좋겟다!!
수구좌파가 대한민국 법 위에 잇는것은 아니지 않겟는가?
감옥속에 잇는 팔십이 내일모래인,
연로하신 이명박 전 대통령님 건강을 빕니다.
청계천에서 국민들이,
행복하고 즐겁게 휴식을 즐기고 여가를 보내게 해주셔서 감사합니다.",2018-08-04 23:49:28,안녕하세요 저는 외국에살고 일하는분야가 예술계인지라 한국정치상황에는 관심이없었는대요.. 박근혜 전대통령과 이명박 전대통령 감옥에계신다고 알고있음니다. 저의으견은 아무리 법을무시한 창피한과거가있더라도 전 대통령을 지내신두분 꼭감옥에 있게해야하나요?? 대한민국사람인것이 창피함니다.,0/0
,,,,,,,2018-04-03 15:06:52,"이명박 전-대통령이 [ 서울시장 ] 이었을 때, 청계천을 개발하게 했던 것은 잘 한 일이었다. 하지만, 이것은 대통령이었을 때 한 업적은 아니다. 국내로 들여올 수 없는 해외자원을 국내로 들여올 수 있다며 개발을 한다고 사용하며 유지했었던 국민세금 40조원, 4대강 사업을 녹조라떼로 만든 일, 그리고 중간중간에 빼돌린 돈들. '이명박-박근혜·최순실' 이들이 축냈던 국민세금을 합치면 최소 100조원이라고 해도 과언은 아니다. 대통령으로 출마하기 위해 선 작업으로 청계천을 이용한 것이지, 17대 대통령으로서 그 임기 기간동안에 했던 일로 '청계천'을 언급하지 말자. → ""죄는 미워해도 사람은 미워하지 말자"" = 사람은 미워하지 않을테니, ★국민세금을 낭비한 만큼의 재산반납이 필요★하고, 가족 전체가 국민세금을 이용해서 자신의 재산을 채우는데 사용했었으니, 그들 전원은 평생을 자원봉사를 행하면서 국민에게 사죄해야 한다고 본다.",0/0
,,,,,,,2018-04-03 14:13:56,건강하게 오래오래 감옥에서 만수무강 하면서 국민의 세금으로 주는 밥 드시고 30년만 사세요,0/0
,,,,,,,2018-04-03 11:35:20,"감옥에서 오래오래 살아라, 아주 나쁜 인간 이명바퀴 나오지 말고 영윈히 그 속에서 살아",2/0
,,,,,,,2018-04-03 11:15:57,희대의 무능한 대통령은 박근혜였으며. 희대의 악랄한 사기꾼은 이명박이었다. 서민의 생활을 파탄냈던 이명박근혜다. 그들의 죄들은 만천하에 공개되어야해.,3/0
,,,,,,,2018-04-03 10:18:00,거짖은 진실을 이길수 없다 ㅡ 당시 일본 생활이면 ..친일파 가 의심되며 .전쟁후 먹고 살기 힘들었던 시절로 당시 (월사금)수업료 를 내야 학교에 다니던 시절이라 돈이 업는 서민은 초등학교도 어렵게 졸업이 대부분이고 ... 고등학교 졸업. 중산층...대학교 졸업은 .상류층...사기꾼이라 금방탄로가 날 이런 얄팍한 짖거리도 거리 낌 없이 해대고 있구만 .. 천문학적인 금액의 국가재정 을 거덜낸 도둑놈..이완용 이보다 더 나쁜 매국노..,2/0
원전,인터넷에서 검색되는 임종석 종북 -주사파 관련 글들,12,4,2018-04-02 16:52:54,facebook - ***,"임종석 비서실장은 아마도 대한민국 전체를 검찰에 고발해야 될 것 같네요~
손바닥이 큰지, 해가 큰지는 손바닥으로 해를 가려 보면 알 것입니다. ^^
의혹을 해소하는 가장 빠른 길은 기자들 불러놓고 정식으로
주사파에서 자유민주주의로 전향한다는 멘트를 날리는 것입니다.
안그러면 앞으로 계속 시끄러울 것 같습니다.
인터넷에서 검색되는 내용들
.
.
.
전대협에 대한 대법원 판결 및 안기부 조사 내용
1) 남한의 지하에는 몇 개의 주사파조직들이 있었고,
2) 전대협은 주사파조직들이 만든 조직이고,
3) 전대협의 모든 의장과 간부들은 100% 주사파.
4) 주사파는 김일성 주체사상을 지도이념과 행동강령으로 삼고, 김일성 부자에 충성맹세를 하며, 민족의 정통성은 북한에 있고, 남한은 태어나서난 안 되는 불결한 정권이기에 타도해야 한다는 신앙을 가지고, 반미, 반국가, 종북활동 전개
5) 임종석은 주사파 조직원 신분으로 전대협에 의장 자리에 파견된 사람이고, 역대 전대협의장은 모두 주사파 조직에서 파견한 핵심조직원.
6) 1기 의장인 이인영은 주사파 조직이 전대협 의장 감으로 선발한 후, 주체사상을 주입시켜 의장으로 내 보냈고,
7) 임종석을 포함한 나머지 의장들은 이미 주사파조직원이 돼 있는 상태에서 전대협의장으로 파견됐던 사람들
블루투데이 (2012.05.01.) “전대협 의장들 모두 주사파조직원”
1) 전대협은 반미청년회 등 주사파 지하조직이 장악
2) 대법원판례(92도1244, 92도1211, 93도1730): “전대협 내 ‘정책위원회’는 ‘북한이 주장해온 민족해방인민민주의혁명(NLPDR) 지침에 따라 우리사회를 미제국주의식민지로, 우리정권을 친미예속파쇼정권으로 규정하면서 반전 반핵, 미대사관폐지, 미군철수, 팀스피리트훈련 영구폐기, 국가보안법철폐, 현정권타도, 평화협정체결, 고려연방제에 의한 통일 등을 주장하는 이적단체(利敵團體)”로 판시.
3) 안기부수사발표: 주사파지하조직에는 ‘반미청년회’, ‘자주민주통일(자민통)’ ‘관악자주파’ ‘조통그룹’ ‘반제청년동맹’ 등이 있고, 전대협은 이들이 운영하는 조직
4) 역대 전대협 의장은 모두 주사파지하조직이 파견
- 제1기의장 이인영: ‘전국사상 투쟁위원회(전사투위, 고대 주사파)’가 86‘에 ‘전대협’의장 감으로 사전물색, 김일성 주체사상으로 철저히 무장시킨 후 87년 8월 출범한 전대협 제1기 의장에 당선
- 제2기의장 오영식: ‘반미청년회’(고대 주사파) 조직원
- 전대협 제3기, 4기, 5기 의장 임종석, 송갑섭, 김종식: ‘자민통’ 조직원
- 제5기 정책위원회: 위원장 송규봉, 위원 정영훈, 최정봉, 이명곤, 김기태 등 전원이 주사파 조직원(‘자민통’ ‘관악자주’ ‘조통그룹’)
5) 충성결의 및 맹세
“김일성수령님 만세, 김정일지도자동지 만세”
6) 90. 8월 ‘자민통’ 가입결성식: ‘한민전’의 강령 신봉 선서
“김일성 수령님 만세! 김정일 지도자 동지 만세! 한국민족민주전선 만세! 민족해방민중민주주의 만세!” 등을 부른 후 아래의 결의문 및 맹세문 선언
‘위대한 수령님 김일성 동지와 우리의 지도자 김정일 비서의 만수무강과 한민전의 영도아래 이 한 목숨 끊어질 때까지 투쟁하겠다는 결의 결단으로 나아가자’
‘주체의 깃발 따라 계속 혁신, 계속 전진으로 위대한 수령 김일성 장군님을 따라 숨통이 끊어지는 그날까지 죽음으로 혁명을 사수하며 조국과 민족이 완전해방되는 그날까지 열사 헌신 하겠습니다’
7) ‘반제청년동맹’ 강령
‘반제청년동맹은 김일성장군님과 한민전의 향도에 따라 나아가는 김일성주의 청년혁명조직이다. 동맹은 미제국주의 침략자들과 그 앞잡이를 몰아내고 조국을 평화적으로 통일한다’
미래한국 (2005.5.17.) 제목: “전대협 의장들 모두 주사파 조직원”
뉴-데일리(2012.1.22.) 제목: “주체사상 추앙한 전대협의 핵심 임종석의 소름끼치는 과거사”
1) “한국현대사 비극 중 한 가지는 ‘386주사파’ 출현이다. 소위 주체사상파, 김일성주의는 80년 광주사태를 거치며 탄생한, 대한민국의 정당성과 정통성 자체를 뒤집는 유사 민주화 운동이었다. 대한민국은 태어나지 말았어야 할 나라지만, 북한은 항일투쟁-친일청산-반미자주의 길을 걸은 그럴싸한 나라로 보았다. 주한미군을 몰아내고 남북한이 사회주의 연방제 통일을 하자는 북한의 주장을 그대로 따랐다. 386주사파는 민주화의 외투를 걸쳤을 뿐이다. 대한민국을 부정하는 반역의 이데올로기였고 김일성 왕조의 노예로 전락한 패륜적패러다임이었다.“
3) “위수김동, 친지김동” : 전향한 주사파들 증언
홍진표: 1980년대 이후, 학생운동은 주사파가 장악. ‘주사파는 극소수 학생만이 추종했던 이념’이라는 전대협 출신들의 주장은 거짓말” 2004.10월 <월간조선> 기고문
“주사파는 1980년대 중반 이후 전대협, 한총련 등을 조직해 학생운동의 주도권을 잡았다. 이들은 소위 김일성 원전을 읽고 한민전을 청취하며 북한 주도의 통일을 실현하는 것을 목표로 활동했다. 주사파는 ‘위수김동(위대한 수령 김일성 동지)’, ‘친지김동(친애하는 지도자 김정일 동지)’이라는 호칭을 써가며 김일성과 김정일을 진심으로 추앙했다”
최홍재: 논문 “잃어버린 세대 386’: 1987. 6월 민주화운동을 경과하며 주사파NL그룹이 학생운동의 주도권을 장악했다. 주사파는 대중조직을 통제하면서 전대협
이동호: “전대협이 북한의 주체사상을 추종했으며, 한민전의 투쟁방침을 따랐다는 사실은 의심할 나위 없는 사실”
강길모: “전대협은 주사파에 장악됐던 것이 아니라 주사파가 만든 것이 전대협이며, 주사파가 아닌 전대협 간부는 없었다고 보는 것이 정확한 표현”
임종석의 의정활동
국보법 폐지, 북한인권법 제정 반대, 대북 교류사업
* “국가보안법은 위헌적이며 반(反)민주악법의 상징이기에 폐지해야 한다”
* 노무현 정부 당시 대북송금 특검수사 적극 반대
* 한총련의 이적단체 규정 철회
* 美 북한인권법 제정 항의 서한’ 서명
임종석의 대북 달러 송금
2005년부터 13년 동안 북한당국계좌에 187만6,700달러(22억 5,200만원) 송금, 5.24 이후에 걷은 돈은 법원에 공탁, 김질성종합대학 현대화에 7억 달로 송금
임종석의 김정일 찬양
2010.9.3., “해방연대”(노동해방실천연대) 홈페이지에 “동지사랑의 정치”라는 제목으로 김정일과 선군정치에 대한 사랑의 서사시(2,923자)
“김정일 국방위원장이 선군혁명영도를 개시한 때로부터 어느덧 반세기가 지나갔다. 김정일 국방위원장의 선군정치가 승승장구하며 승리에 승리를 거듭하며 전진하고 있는 것은 바로 김 위원장의 선군정치가 사랑의 정치, 동지애의 정치이기 때문이다. . . ”",2018-09-14 22:15:12,"임통령 인기 좋아 □임통령(종석) -부동산 8번째 대책은 세우다 마냐?9번째는 대통령이 직접 하것다 2주택 이상 종부세가 최소 대출금리 이상은 해야지! 최소 5% 이상 혁명적으로 해야 부동자금이 생산적인 곳으로 사용될 것인데 이건 너무나 약하다-18억주택 년 10만원이면 임통령은 집파냐? 그냥 10만원 삥뜯는거지!□대출규제는 잘했는데 있는 사람들은 대출은 겁안낸다 현금거래 한다 -고가주택과 2주택 이상 부터는100% 세무조사해라□실거주 1주택 이외는 모두 다주택자다. 1주택 소유하고 다른집에 전세사는 사람도 투기세력이다□부동산중개 수수료는 등지에 따라 다시 정하고 한도를 5백만원 한도 정책(또는 평당 일정액)을 써야 남의집으로 중개업자가 장난칠 이유가 없어진다 □세금 몇백만원 증가로는 소유억제 못한다 !!억단위로 상승 하는데 장관실장들 집값 오른거 보면서도 이것밖에 못하냐! 이정도면 30만 공급해도 서민에게 기회가 별로없다! □조세저항 보다 상대적 박탈감 저항이 더 무서울 텐데 눈치 보느라 좀 덜 했다 □국민연금도 세금으로 부족 재원 지금부터 쌓아 나가야 미래세대 부담 줄일수있다□국민연금 개악금지와 군인.공무원연금 개혁하라는게 국민의 소리다 □국민연금 소득대체율 70% 60세 개시연금 다시 찾자!- 최소 세금으로 1년 1.5조(군인연금지원세금) 이상은 기금에 적립 해 주어야 공평하다- 2017년 국가 부채 1,555조원 중 공무원·군인연금 충당 부채가 전체의 55%인 845조 국가가 계속 빚내서 공무원 연금 주겠다는건데 국민연금은 왜 제외□이 국가부채는 공무원 군인 전 현직이 나눠서 변재해야 한다--최초 국민연금은 좋은연금(물론 당시도 소득대체율 70%는 사기! 국민중 연금을 최고로 40년 납부 할 수 있는 직업이 있습니까? 20년 내면 산수로 35% 급여수준 감안하면 대충 20%인것을 70%라고 사기 이것이 높다고 40%로 내려서 완전 10%이하 용돈연금)이였다.□지지율 높을때 공무원.군인연금 공론화해서 개혁해라- 최소한 내년부터 임용 임관하는 자들부터라도 국민연금으로 전환-□원래 나는 국민연금 찬양론자였다 늙어서 휴지 줍지 않으려면 국민연금 이라도 들어야 한다는 생각이였다 -지금은 휴지주워 보험료 내다 죽으라는 정부다□國民年金=窮民年金=窮乏年金□ 남북통일 전념 말고 연금통일 전념 하슈-대통령이 머야-이런거 하느거 아냐? 세금 퍼 줄곳 찾아 인심만 쓰지말고 연금통합에 전념을 盡言 □ 국민연금 추납제도 없애버리고 국민연금 불신하는 사람들은 IMF 때처럼 원금 돌려주라! 지금 외환보유를 제외하고는 신IMF다- 그래야 건정성 좋아진다 □소득주도 성장은 언론용이고 실제는 부동산 주도 성장을 보이고 있다□누가 <포용국가>가 아니고 <착취국가>라 한다 □우리나라는 이대행 임통령 문실장 중 누가 제일 높은겨□정말 궁금하네!누가 최순실인겨?",0/0
,,,,,,,2018-04-11 22:06:25,4.19혁명처럼 광주민주화운동이 성공했다면 달꾼 쥐군같은 친일매국노들 처단이 빨랐을텐데 이제 언제나 가능할지... 닭양도 이참에 군사재판소 회부해서 이적행위에 대한 처벌이 필요할 듯.. 국보법 반민특위 제대로 발동시켜서 깨끗한 대한민국이 되기를..,0/0
,,,,,,,2018-04-03 16:51:54,위 글을 읽어보니 참으로 우습다. 사랑의 정치? 동지애의 정치? 김정일이? 이건 사기극을 넘어서 뭐라해야 하나? 말문이 막혀?,0/0
원전,문사모 없는 문재인 대통령 희망잇다!,2,5,2018-03-31 06:33:50,facebook - ***,"국가와 국민만을 바라보는 지도자는,
자신의 홍위병 완장부패 패거리 집단을 가지지 않는다.
으샤 으샤 좀비 완장 홍위병 무뇌집단 박수부대가 필요한 지도자는,
군중심리 부화뇌동 각종 잔머리 이용 동원한,
국민 속이고 사기치려는 국민위에 군림하려는 지도자인것이다.
히틀러 모택동 김일성 같은 인권유린 독재자 권력체재 전용물이다.
부화뇌동 민중 선동 위한 사기정치 권력지탱 위한 수단이다.
미개 원시국가에서 흔히 볼수잇는 독재 권력자 권력유지 악용수법이다.
18년 독재자 박정희 권력체제 유지 위해,
공포의 좀비 무력 군부집단 으샤으샤 완장부대 패거리와,
군부독재 박정희 묻지마 추종세력 홍위병 새마을 부대가 잇엇다.
전두환 노태후 군부 무력권력 정치 집단도,
박정희 새마을 홍위병 완장부대 유산받아 권력유지 지탱햇다.
김대중 권력집단도 전라도 향우회를 비롯한,
절대적인 묻지마 광신 추종집단 으샤으샤 호남인,
지역주의 홍위병 완장부태 타의 추종 불허햇다.
노무현 광신집단 홍위병 완장부대는 가관이 아니엿다,
노랑리본 노랑풍선 광적으로 흔드는 무뇌 좀비 문계남 노사모등,
히틀러 나치스 버금가는 광신 추종 수구좌파 홍윕명 완장부대가,
나라를 어지럽혓다,
박근혜 광신집단은 완전히 미치광이 좀비집단이엿다.
붉은 머플러 태극기 흔드는 묻지마 공주마마 할렐루야 광신하는,
박사모등 무뇌 환관 간신 내시 완장부대 홍위병이,
천방지축 호들갑 치며 가관이 아니엿다,
문재인 대통령 광신 추종세력도,
홍위병 완장부대 수구좌파 집단이 니곰수니 산적머리한 아이들,
몇몇 패거리이 잇는듯 하나 그 모습이 미미하고 문사모 명패 흔들며,
나라를 실날하게 흔드는 좀비 패거리 집단은 별로 보이지 않는다.
여튼 문사모 라는 간판이 눈에 보이지 않는다.
그래서 다행히 문재인 대통령은 앞날이 희망잇게 보인다.
기형적 미개한 패거리 광신 추종 홍위병 완장부대,
곁에 두지 않고 국민만을 바라보며 국정을 성실하게 운영햇던,
국격 높은 건강한 정신의 선진 지도자들이 대한민국에도 잇엇다.
김영삼 전 대통령과 이명박 전 대통령이다.
여기에 문재인 대통령도 그 명성 올리게 되길 기대한다.
그 추종 졸들을 보면 그 지도자 인격이 보인다.
박근혜 광신하던 태극기 부대등 환관 간신 내시 이정현 서병수,
친박 졸개들 저질적 홍위병 완장부대 모습과,
이명박 전 대통령 주변인물 격잇고 차원잇는 이재오 유인촌 같은,
인물 비교로 뭐가 변이고 뭐가 된장인지 금방 알수잇다.
문사모란 간판 명칭은 없지만 문재인 대통령도 불안하다.
주변에 니곰수니 안희정이니 삼철이니 하는 노사모에서 변태된,
패거리 홍위병 완장부대 수구좌파들이 어슬렁이며 둘러쳐져 잇는,
모습이 아슬아슬 하다.
이러한 완장부대 홍위병 패거리 집단의한 후진행태 정치세력 집권은,
죽창으로 주적을 잔혹하게 학살하며 인권과 민주와 자유를 무참하게,
여론몰이 인민재판으로 짓밟고 국민을 탄압하는 것을 서슴치않는다.
군중심리 이용한 인민재판 여론몰이는,
미개한 공산사회주의 독재권력 전형적 권력지탱 수법이며,
무수한 억울한 국민들을 일방적 매장 공개 처형한다.
대한민국 역대정권 패거리 광신 홍위병 완장부대 추종자 보유한,
지도자는 대부분 국가와 국민을 위한 업적 치적 공적이 단 하나도 없다.
김영삼 전 대통령과 이명박 전 대통령 같히 곁에 홍위병 완장부대,
전무한 지도자들은 국가와 국민 만을 바라보며 정권을 수행한 결과,
군부쿠테타 범죄자 청산 금융실명제,
청계천 복원,사대강 건설, FTA ,미소고기 수입,아랍에미레이트 원전수주,
평창 동계올림픽 청계천 광장,버스전용노선 등등,
숱한 공적 치적 업적을 국가와 국민위해 남긴것을 볼수잇다.
이명박 전 대통령 감옥 가는 거리에는,
노무현 장례식이나 박근혜 같은 요란한 지지자 좀비들 광신모습,
보이지 않는다고 인기없는 지도자로 펌하 하려는 어느 방송에 모습에,
실소를 금할수 없엇다.
국가와 국민만을 위해 선정을 펼친 자랑스러운 위대한,
자유민주 진정한 지도자 임을 증거 증명하는 모습인것이다.
당당한 자연은 자신이 자연이라고 요란서럽게 광고하지 않는다.
저질적 지도자를 광신하는 저질적 부화뇌동 홍위병 좀비 국민 모습과,
차원잇는 지도자를 존경하는 차원잇는 이성적 국민 모습은,
그렇게 거리에서도 다른 모습으로 증명 되는 것이다.
대한민국 위대한 지도자 한분이엿던 이명박 전 대통령이,
이러한 노랑풍선 히틀러 좀비 홍위병 완장부태 죽창던 패거리들,
수구좌파 여론몰이 인민재판 계란 투척에 감옥으로 갓다.
박사모 같은 노골적인 문사모 간판없는 문재인 대통령은,
그래서 조금이라도 국민들이 희망을 걸게되는 것이다.
문사모 간판없는 문재인 대통령은 기대되고 희망이 보인다.
홍위병 완장 태극기부대 추종 광신 무뇌좀비 집단에,
둘러사엿던 오늘날 박근혜 종말 보면 답을 알것이다.
홍위병 완장부대 집단 패거리 광신은 지도자 눈을 멀게한다.
국가와 국민을 파멸 시킨다.
[출처] 문사모 없는 문대인 대통령 희망잇다,
[링크] http://www.ilbe.com/10451185896",2018-03-31 09:30:15,지금 남북대화를 한다구 해서 해결 되는게 아닙니다. 그리고 전쟁가능성은 조금 높아요. 북한에 자금을 주면 우리는 끝입니다. 대통령꼐서는 아무것도 모르고 계쎄요.,1/0
,,,,,,,2018-03-31 07:50:20,국가 재정을 거덜낸 도둑놈 찬양 하는 글이네 국민의 혈세를 MB 와 SD 형제 가 해 쳐먹은 것을 언론의 보도로 국민은 다 알고 있다 ..,0/0
