검색키워드,제목,추천,비추천,작성일,작성자,본문내용,댓글입력일,댓글내용,추천/반대
기후변화,북한 권력실세 김영철 방한을 대대적 환영하자!!,3,2,2018-02-24 20:38:08,facebook - ***,"놀라운 변화가 한반도에 시작되엿다.
김영철이 누구인가?
북한 실세 권력자 가운데 한사람이다..
문재인 정부는 북한 김영철 일행의 방한을 대대적으로 환영 해야한다.
북한 통치자 김정은 위원장이 가장 신임하는,
북한 권력실세 김영철과 진솔한 대화로 나누러 먹구름속의 한반도,
정세를 평화의 한반도로 급진시켜야 할것이다.
북한 권력실세 김영철이 평창 올림픽 참가 계기로 방한하는 것은,
이게 한민족 보통 대사건이 아니다.
대한민국 국민을 향한 북한의 진정한 평화 화해 손짓이다.
백여년 이어온 북한 권력세력 생존 위한 핵무기 흔드는 처절한,
몸부림속에서 지금 북한은 미국을 비롯한 국제사회로 부터 엄청난,
압박과 고립과 위협을 받고잇는 현실이다.
솔직히 서른다섯 어린 김정은이 북한 김영철을 비롯한,
북한 권력실세들에 의하여 권력유지하고 잇는 현실이다.
북한 김정은과 북한 권력실세 통치세력들은,
미국을 비롯한 서방세계 인들이 모두 질타 비판 멸시하는,
핵폭탄 가슴안고 자폭도 마다않을 결사항전 처절한 모습을,
보이지 않을수 없는 불행한 생존 현실속에 존재하고잇다.
북한은 지금 세계에서 고립되어잇고 너무나 가난하고 힘들고 외롭다.
구석에 몰린 쥐가 고양이에게 저항하는 저항만큼 처절한 무서운,
저항은 없다,
남한처럼 온화한 기후와 기름진 평야의 곡창지대가,
널려잇는것도 아니고 북한은 대대손손 옥수수 감자나 농사짓고,
살아야 하는 험악한 산악지대 삶이 거이 태반이다.
북한 권력실세라고 할수잇는 동양 최고미인 같은,
아름다운 현송월이 두 번 방문 모두 검정코트에 변함없는,
여우목도리 두른 모습보며 가슴 아팟다.
그들 모습은 풍요롭지 않고 화려하지 않고 사치하지 않다.
그리고 교만하지 않고 모두 순수하고 겸손한 모습이다.
그래도 자존심과 기품을 지키려 최선을 다하여 몸부림치는,
그들의 일률적 유니폼 같은 모자와 복장은 더욱 가슴을 슬프게 한다.
왜 그들도 풍요롭고 자유로운 대한민국 국민들 같은,
삶을 동경하지 않겟는가?
그러나 강대국 틈바구니 속의 한민족 운명속에,
북한 민족은 그들만의 생존위한 틈바구니속에 백여년을 몸부림치지,
않을수 없엇던 것이다.
핵무기도 그들만의 생존위한 처절한 생명줄 유일한 마지막,
생존 수단 몸부림이다.
집단 자폭도 마다하지 않으려는 그들로부터,
핵폭탄을 제거하기 위한 유일한 최선의 방법이 남북 화해속에,
그들도 진실로 대한민국 국민들과 같히 평화롭게 공생 할수 잇음을,
시간이 걸려도 신뢰를 주고 믿음을 주는 소중한 대화의 방법이 유일한,
최선인것이다.
그것은 그들보다 풍요로운 강대국 대한민국 국민의 책임이다.
북한을 품어줘야 한다.
이제와서 지난 과거만을 들추어 누구를 원망하고 미워하며,
철천지 원수로 낙인직어 적대하는 것만이 애국이라 자위 할것인가?
김영철도 우리의 형제이며 한 핏줄 한민족이다.
광개토왕 후손이며 주몽의 후손이며 왕건의 후손이며,
이성계의 후손이며 을지문덕 이순신 세종대왕 후손이다.
지난 과거 원망해봐야 동족상잔 비극은 연속이며,
남북전쟁이며 남북초토화이며 그 아무것도 해결되지 않는다.
강대국 틈바구니속 진행되는 동족상잔 비극은 이제 멈추어야한다.
자존심 강한 고구려 후손 북한 김영철의 방한은 평화 화해 손짓이다.
대화를 통한 한반도 남북 평화 화해 절호의 소중한 기회찬스다.
북한 최고권력 통치자 김정은이 신임하는 북한권력 실세 김영철을,
문재인 정부는 최고의 귀빈으로 극진히 대접하라!!
한반도 전쟁을 원하지 않는 국민이라면,
북한권력실세 김영철 방한을 대대적 환영하자!!",2018-02-25 03:50:37,북한에는 실세가 없읍니다 1인실세!,0/0
기후변화,북한 김영철 방한을 대대적 환영하라!!,1,16,2018-02-24 11:09:21,facebook - ***,"놀라운 변화가 한반도에 시작되엿다.
김영철이 누구인가?
북한 실세 권력자 가운데 한사람이다..
문재인 정부는 김영철 일행의 방한을 대대적으로 환영 해야한다.
북한 실세권력 통치자 김정은 위원장이 가장 신임하는,
북한 권력실세 김영철과 진솔한 대화로 먹구름속의 한반도 정세를,
평화의 한반도로 급진시켜야 할것이다.
북한 권력실세 김영철이 평창 올림픽 참가 계기로 방한하는 것은,
이게 한민족 보통 대사건이 아니다.
대한민국 국민을 향한 진정한 북한의 평화 화해 손짓인것이다.
백여년 이어온 북한 권력세력 생존 위한,
핵무기 흔드는 처절한 몸부림속에서 지금 북한은 미국을,
비롯한 국제사회로 부터 엄청난 압박과 고립과 위협을,
받고잇는 현실이다.
솔직히 서른다섯 어린 김정은이 김영철을 비롯한 북한 권력실세들에,
의하여 권력유지하고 잇는 현실이다.
김정은과 북한 권력실세 통치세력들은,
자신에게 주어진 운명과 현실속 북한통치 세력 생존위해,
미국을 비롯한 서방세계 인들이 모두 질타 비판 멸시하는 핵폭탄 가슴,
안고 자폭도 마다않는 결사항전 처절한 모습을 보이지 않을수 없는,
불행한 현실속에 존재하고잇다.
그들은 지금 세계에서 고립되어잇고 너무나 가난하고 힘들고 외롭다.
남한처럼 온화한 기후와 기름진 평야의 곡창지대가,
널려잇는것도 아니고 북한은 대대손손 옥수수 감자나 농사짓고,
살아야 하는 험악한 산악지대 삶이 거이 태반이다.
북한 권력실세라고 할수잇는 동양 최고미인 같은,
아름다운 현송월이 두 번 방문 모두 검정코트에 변함없는,
여우목도리 두른 모습보며 가슴 아팟다.
그들 모습은 풍요롭지 않고 화려하지 않고 사치하지 않다.
그리고 교만하지 않고 모두 순수하고 겸손한 모습이다.
그래도 자존심과 기품을 지키려 최선을 다하여 몸부림치는,
그들의 일률적 유니폼 같은 모자와 복장은 더욱 가슴을 슬프게 한다.
왜 그들은 풍요롭고 자유로운 대한민국 국민들 같은,
삶을 동경하지 않겟는가?
그러나 강대국 틈바구니 속의 한민족 운명속에 북한 민족은,
백여년 그들만의 생존위한 틈바구니속에 몸부림치지 않을수,
없엇던 것이다.
핵무기도 그들만의 생존위한 처절한 생명줄 유일한 마지막,
생존 수단인것이다.
집단 자폭도 마다하지 않으려는 그들로부터,
핵폭탄을 제거하기 위한 유일한 최선의 방법이,
진실로 남북화해속에 그들로 진실로 공생 할수 잇음을,
시간이 걸려도 믿음과 신뢰를 주는 대화의 방법이 유일한 최선의,
방법이다.
그것은 그들보다 풍요로운 강대국 대한민국 국민들의 책임이다.
북한을 품어줘야 한다.
이제와서 지난과거만을 들추어 누구를 원망하고 미워하며,
철천지 원수로 낙인직어 적대하는 것만이 애국이라 자위할것인가?
김영철도 우리의 형제이며 한 핏줄 한민족이다.
광개토왕 후손이며 주몽의 후손이며 왕건의 후손이며,
이성계의 후손이며 을지문덕 이순신 세종대왕의 후손이다.
지난 과거 원망해봐야 동족상잔 비극은 연속이며,
그 아무것도 해결되지 않는다.
강대국 틈바구니속 진행되는 동족상잔 비극은 이제 멈추어야한다.
자존심 강한 고구려 후손 김영철의 방한은 평화 화해 손짓이다.
한반도 남북 평화 화해 절호의 소중한 기회찬스다.
북한 최고권력 통치자 김정은이 신임하는 북한권력 실세 김영철을,
문재인 정부는 최고의 귀빈으로 극진히 대접하라!!
한반도 전쟁을 원하지 않는다면,
대한민국 모든 국민들은 북한권력실세 김영철 방한을 대대적 환영하자!!",2018-02-25 04:07:00,북한주민들 울부짖음이 안들리냐?,0/0
,,,,,,,2018-02-24 20:24:24,세습독재 하는나라와 대화 가 되나 민주 국가 같으면 대화 상대가 되는데 여기 글 쓴 사람은 주사파 빨갱이 같은데 이런 사람들이 우리나라에서 활개를 치고 있으니 정말 문제다 세습독재의 삼십대 지도자와 우리 대통령이 만난다는것은 우리나라를 우습게 만드는 것이다 세계 어느 나라 대통령도 만나 주지 않는데 종북이 아니고서야 어떻게 적국의 어린 지도자를 만려고 하겠는가 정말 국민들 생각좀 깊이 해주시기를 바란다,0/0
,,,,,,,2018-02-24 18:52:35,이런 자가 백주대낮에 청와대까지 물고 게거품을 뿜다니..?,0/0
,,,,,,,2018-02-24 11:48:10,북 사이버 전사?,2/0
,,,,,,,2018-02-24 11:32:48,덤스터,0/0
,,,,,,,2018-02-24 11:27:06,북되지 참수 ==== 이게 통일의 해답.....ㅠㅠㅠㅠ,4/0
,,,,,,,2018-02-24 11:18:11,글쓴이 빨갱이,2/0
,,,,,,,2018-02-24 11:14:01,김영철은 북한 실세가 아니예요. 우리나라로 치면 서훈 국정원장 비중의 인물입니다,2/0
기후변화,북한 김정은 위원장 여동생 김여정 방한을 대대적 환영하며,3,4,2018-02-08 11:06:47,facebook - ***,"놀라운 변화가 한반도에 시작되엿다.
김여정이 누구인가?
북한 주민들이 대를 이어 충성하는 김일성 손녀에 김정일 자식이며,
오늘날 북한 실세권력 통치자 김정은 위원장의 유일한 여동생이다.
문재인 정부는 최고의 귀빈으로 김여정과 그 일행을 맞이해야한다.
북한 실세권력 통치자 김정은 위원장이 자신의 사랑하는,
유일한 여동생 김여정을 평창 올림픽에 참가케하는것은,
이게 한민족 보통 대사건이 아니다.
대한민국 국민을 향한 진정한 간절한 화해의 손짓인것이다.
백여년 이어온 북한 권력세력 생존 위한,
핵무기 흔드는 처절한 몸부림속에서 지금 북한은 미국을,
비롯한 국제사회로 부터 엄청난 압박과 고립과 위협을,
받고잇는 현실이다.
서른다섯 어린 김정은이 할아버지 아버지로부터 물림받은,
북한 권력집단 생존위해 자신이 할수잇는것이 뭐겟는가?
자신에게 주어진 운명과 현실속 북한통치 세력 생존위해,
미국을 비롯한 서방세계 인들이 모두 질타 비판 멸시하는,
핵폭탄 가슴 안고 자폭도 마다않는 결사항전 처절한,
모습을 보이지 않을수 없는 불행한 지도자가 된것이다.
그들은 지금 너무나 가난하고 힘들고 외롭다.
남한처럼 온화한 기후와 기름진 평야의 곡창지대가,
널려잇는것도 아니고 북한은 대대손손 옥수수 감자나 농사짓고,
살아야 하는 험악한 산악지대 삶이 거이 태반이다.
북한 권력실세라고 할수잇는 동양 최고미인 같은,
아름다운 현송월이 두 번 방문 모두 검정코트에 변함없는,
여우목도리 두른 모습보며 가슴 아팟다.
그들 모습은 풍요롭지 않고 화려하지 않고 사치하지 않다.
그리고 교만하지 않고 모두 순수하고 겸손한 모습이다.
그래도 자존심과 기품을 지키려 최선을 다하여 몸부림치는,
그들의 일률적 유니폼 같은 모자와 복장은 더욱 가슴을 슬프게 한다.
왜 그들은 풍요롭고 자유로운 대한민국 국민들 같은,
삶을 동경하지 않겟는가?
그러나 강대국 틈바구니 속의 한민족 운명속에 북한 민족은,
백여년 그들만의 생존위한 틈바구니속에 몸부림치지 않을수,
없엇던 것이다.
핵무기도 그들만의 생존위한 처절한 생명줄 유일한 마지막,
생존 수단인것이다.
집단 자폭도 마다하지 않으려는 그들로부터,
핵폭탄을 제거하기 위한 유일한 최선의 방법이,
진실로 남북화해속에 그들로 진실로 공생 할수잇음을,
시간이 걸려도 믿음 주는 유일한 최선의 방법이다.
그것은 그들보다 풍요로운 강대국 대한민국 국민들의 책임이다.
북한을 품어줘야 한다.
이제와서 누구를 원망하고 미워하며 철천지 원수로,
낙인직어 적대하는 것만이 애국이라 자위할것인가?
우리의 형제이며 한 핏줄 한민족이다.
광개토왕 후손이며 주몽의 후손이며 왕건의 후손이며,
이성계의 후손이며 을지문덕 이순신 세종대왕 후손이다.
지난 과거 원망해봐야 동족상잔 비극 연속이며,
그 아무것도 해결되지 않는다.
남북으로 가로놓여잇는 철조망을 철거할 시점이 왓다.
강대국 틈바구니속 진행되는 동족상잔 비극은,
이제 멈추어야한다.
북한 백년 통치정권 김정은 위원장 유일한 여동생 김여정이,
불행한 기나긴 민족분단 역사 최초로 용기내어 한민족 비극의,
상징 삼팔선을 넘어 대한민국에 온다.
자존심 강한 고구려 후손들의 평화화해 손짓이다.
한반도 남북 평화 화해 절호의 소중한 기회다.
북한 최고권력 통치자 김정은 위원장 유일한 여동생,
김여정을 문재인 정부는 최고의 귀빈으로 극진히 대접하라!!
대한민국 모든 국민들은 대대적 환영하자!!",2018-02-23 09:56:37,"당신이나 당신 자식은 천안함이나 연평도, 목함지뢰의 피해자는 아니구나. 입으로만 애국하지마라.",0/0
